,Date,극동유화,경동인베스트,세원이앤씨,SK이노베이션,이아이디,SK디스커버리,에스아이리소스,흥구석유,한국쉘석유,미창석유,GS,중앙에너비스,S-Oil,total,지수,전일비
134,2008-07-18,190578257099.28,3984068553321.5996,4733516369468.313,534579487053960.0,304654889354136.0,19180479946410.75,1133938467657.6697,64106112000.0,5531539000000.0,2438846176800.0,152798317051842.0,52308390170.4,128214237172448.02,1157556311905314.0,67.79477233677308,-1.0609296039013998
135,2008-07-21,195838378845.12003,4103820073912.8,4796512718551.302,547554717322260.0,316151300273160.0,20446400972364.45,1124378610549.1128,64482432000.00001,5597533500000.0,2483558356708.0,158751498235680.0,52573914993.6,135211482860832.02,1196534097649856.5,70.07759009999126,2.2828177632181763
136,2008-07-22,193006005597.36002,4009793617999.5,4858044036260.269,552744809429580.0,316151300273160.0,20305223664447.9,1076778488696.0903,65950079999.99999,5627531000000.0,2471364125824.0,160735891963626.0,52640296199.4,136240489579712.02,1204532822561102.5,70.54605260912814,0.46846250913688436
137,2008-07-23,198670752092.88,3992673453004.8,4940085793205.556,557934901536900.0,313277197543404.0,21599193162173.1,1124378610549.1128,68433792000.0,5651529000000.0,2499817331220.0,163161262075560.0,50848003642.8,137886900329920.02,1212385891383672.2,71.00598445649962,0.45993184737147885
138,2008-07-24,198266127343.2,3992673453004.8,5137865028698.661,565720039697880.0,326210659827306.0,21992806716033.15,1114918335285.4368,69073536000.0,5681526500000.0,2499817331220.0,163161262075560.0,50648860025.4,139121708392576.02,1234951265880932.5,72.32757409408515,1.3215896375855323
139,2008-07-25,196040691219.96002,3962735572857.0,5137865028698.661,557934901536900.0,319025403002916.0,21543096218630.1,1095898202913.204,73363584000.0,5687526000000.0,2499817331220.0,166468584955470.0,51976484141.4,136857893611040.02,1220535102220006.5,71.48326049714795,-0.844313596937198
140,2008-07-28,196243003594.80002,3954220307545.5,5344434452435.904,565720039697880.0,316151300273160.0,22499549106038.25,1114918335285.4368,80381952000.0,5711524000000.0,2499817331220.0,165586632187494.0,52109246553.0,139533311080128.02,1228444480973335.0,71.94649025659233,0.46322975944437417
141,2008-07-29,197052253094.16,3864406667102.1,5063148428623.488,555339855483240.0,308966043448770.0,22470565685207.7,1133938467657.6697,83204352000.0,5657528500000.0,2487623100336.0,160294915579638.0,51179909671.8,138710105705024.02,1204319567580365.0,70.5335628730176,-1.4129273835747256
142,2008-07-30,196040691219.96002,3881526832096.8,5247742381750.386,544959671268600.0,306091940719014.0,22218129439264.2,1133938467657.6697,83336064000.0,5699525000000.0,2499817331220.0,163161262075560.0,50980766054.4,138915907048800.02,1194139818085237.5,69.93736397334455,-0.5961988996730554
143,2008-07-31,196849940719.32,3958433123015.4,5076333710989.695,539769579161280.0,323336557097550.0,21317773495399.05,1124378610549.1128,83712384000.0,5759520000000.0,2483558356708.0,167130049531452.0,52175627758.8,141797125861664.0,1212086046901085.5,70.9884234201817,1.051059446837158
144,2008-08-01,190173632349.6,4014006433469.4,5022127550150.845,529389394946640.0,313277197543404.0,20333272136219.4,1191098446619.2488,83091456000.0,5765519500000.0,2475428869452.0,165807120379488.0,52175627758.8,137886900329920.02,1185487506851471.2,69.43062277704406,-1.5578006431376394
145,2008-08-04,189162070475.40002,4014006433469.4,4727656243972.221,521604256785660.0,308966043448770.0,19264625361725.25,1267378139797.9414,78782592000.0,5789517500000.0,2491687843964.0,159853939195650.0,53104964640.0,137681098986144.02,1165981259566268.2,68.28819749695685,-1.1424252800872097
146,2008-08-05,188959758100.56,4009793617999.5,4837533597023.946,500843888356380.0,321899505732672.0,18842963336093.7,1381698097721.1,78293376000.0,5837513500000.0,2467299382196.0,152577828859848.0,50914384848.6,135005681517056.02,1148021873515939.5,67.23636746841493,-1.0518300285419286
147,2008-08-06,191792131348.32,3975553288010.0996,5137865028698.661,512262090992484.0,326210659827306.0,19967707054130.85,1410278087201.8896,83825280000.0,5951504000000.0,2471364125824.0,154341734395800.0,50914384848.6,134594078829504.02,1166649367425156.5,68.32732666909638,1.0909592006814535
148,2008-08-07,191589818973.48,4189331264514.5996,5104169307096.132,502400915988576.0,319025403002916.0,19433851141413.3,1400718230093.3328,89752320000.0,5969502500000.0,2459169894940.0,155664663547764.0,51179909671.8,132741866735520.02,1148722113661478.8,67.27737853695618,-1.0499481321402016
149,2008-08-08,191589818973.48,4223481960132.3,5206721503277.742,501362897567112.0,324773608462428.0,19658238915585.3,1400718230093.3328,89752320000.0,5969502500000.0,2459169894940.0,151916364283866.0,50914384848.6,131507058672864.02,1148810018514120.8,67.28252687350867,0.00514833655249447
150,2008-08-11,194624504596.08002,4445775201948.3,5240417224880.271,498248842302720.0,313277197543404.0,19377754197870.3,1400718230093.3328,89752320000.0,5999500000000.0,2475428869452.0,142876348412112.0,52109246553.0,131095455985312.02,1124773924038941.2,65.87480136067569,-1.4077255128329824
151,2008-08-12,198266127343.2,4445775201948.3,5219906785643.949,495134787038328.0,310403094813648.0,19096334531096.25,1353118108240.3105,89752320000.0,5987501000000.0,2479493613080.0,139789513724196.0,52972202228.4,128420038516224.02,1112670553981976.4,65.1659414900323,-0.7088598706433942
152,2008-08-13,197456877843.84,4522771127238.6,5035312832517.051,495134787038328.0,337707070746330.0,19012189115781.75,1362677965348.8672,89752320000.0,5945504500000.0,2463234638568.0,139789513724196.0,53768776698.0,126567826422240.02,1137881866085090.2,66.6424961481194,1.4765546580871103
153,2008-08-14,202312374840.0,4574041987851.0,4966456357937.971,495134787038328.0,330521813921940.0,19124383002867.75,1286398272170.1743,89752320000.0,5639530000000.0,2451040407684.0,144860742140058.0,54167063932.8,128214237172448.02,1137119662060057.8,66.59785603185053,-0.04464011626888009
